Nx,trial,ChaoFOM,ChaoFON,ChaoFRM,ChaoFRN,ChaoIOM,ChaoION,ChaoIRM,ChaoIRN,empirical,miller,GT,HyLeak
10,23,0.3495004640786785,0.5331739334664336,0.2362630842829599,0.4513794353329136,0.4976276847093551,0.5699160161740645,0.4730559838681233,0.545632349996443,0.5839315201023432,0.326788662959486,0.44327825447413,0.3811629373780833
20,23,0.3715889964035154,0.5205251666162813,0.3530374406858762,0.5059627558876855,0.3870736909407773,0.5113307721765481,0.3857099103289874,0.5098444033752821,0.5205257743806966,0.3705257743806965,0.44327825447413,0.3850286885444855
50,23,0.3989295319588574,0.4758526088819343,0.4075025921434323,0.4466899032035707,0.436944467780135,0.473950962461312,0.4367072343321914,0.4732027983751518,0.4758636391158379,0.3987207819729808,0.44327825447413,0.3602887400844207
5,24,0.2567942054159878,0.6685589112983408,0.194491820768795,0.559757772660406,0.6230711256304614,0.7253291331459087,0.668738677955751,0.7755234331074052,0.79426589166225,0.19426589166225,0.44327825447413,0.3694204882131913
10,24,0.4292641322567732,0.7369564399490809,0.4084540939055231,0.6628028577115471,0.6314964728003397,0.7394195824651583,0.5770874690831975,0.6846772240301552,0.7496967851694674,0.4068396423123245,0.44327825447413,0.372765841254716
20,24,0.3798878671358995,0.5454051085152098,0.320950179245931,0.4836034206561473,0.3931664869746099,0.540886819010758,0.3808773995053222,0.5273225042039569,0.5482316574632873,0.3768030860347158,0.44327825447413,0.3686528391832406
50,24,0.4458020067091192,0.5003474612545737,0.416592947911306,0.4421298499368328,0.4340060821240167,0.4995400627065409,0.4347566526004646,0.5002906331829888,0.5046094495663311,0.427466592423474,0.44327825447413,0.3499710777744039
5,25,0.4291170950700136,0.8457837617366804,0.6882813350405059,0.885367123203969,0.6047273365047799,0.7345590160069287,0.5599115179657799,0.679538386029498,0.845787580546745,0.4172161519753164,0.44327825447413,0.3850334661330952
10,25,0.370737165520086,0.670737165520086,0.4014326963222914,0.6044550104161355,0.6489554899990946,0.7446619366162931,0.4346712189440955,0.5380445875719261,0.6887196661786765,0.3458625233215336,0.44327825447413,0.3764005545126033
20,25,0.3765596592371244,0.5614911660864395,0.3559347748711816,0.5313521413739353,0.3928599321144863,0.5589610448313221,0.4006265317249485,0.5658955601966617,0.5654083069727776,0.3725511641156347,0.44327825447413,0.360763168384647
